Date,Product Name,Category,Quantity Sold,Price per Unit,Total Revenue,Cost Price per Unit
2022-05-23,Protein Powder,Wellness,9,500.0,4500.0,270.39
2021-09-21,Paracetamol,Medicine,9,10.0,90.0,8.54
2022-01-16,Sunscreen,Hygiene,8,150.0,1200.0,85.06
2022-02-06,Antacid,Medicine,1,25.0,25.0,21.42
2024-08-11,Omeprazole,Medicine,4,448.97,1795.88,38.33
2022-02-12,Protein Powder,Wellness,10,500.0,5000.0,317.06
2021-05-31,Deodorant,Hygiene,3,200.0,600.0,123.25
2021-04-08,Multivitamin,Wellness,6,50.0,300.0,26.41
2024-03-29,Simvastatin,Medicine,5,271.24,1356.2,203.56
2022-03-30,Cough Syrup,Medicine,5,80.0,400.0,41.4
2021-06-28,Protein Powder,Wellness,6,500.0,3000.0,429.92
2024-03-06,Ibuprofen,Medicine,1,304.47,304.47,53.87
2023-03-15,Hand Sanitizer,Hygiene,7,100.0,700.0,52.34
2022-11-11,Cough Syrup,Medicine,3,80.0,240.0,52.2
2022-01-08,Antacid,Medicine,3,25.0,75.0,17.83
2021-04-27,Multivitamin,Wellness,9,50.0,450.0,37.59
2022-10-16,Deodorant,Hygiene,10,200.0,2000.0,104.21
2024-02-29,Sunscreen,Hygiene,6,176.57,1059.42,79.85
2022-11-07,Deodorant,Hygiene,7,200.0,1400.0,134.86
2024-11-23,Antacid,Medicine,4,40.86,163.44,69.2
2022-07-19,Face Mask,Hygiene,2,15.0,30.0,11.4
2024-05-30,Deodorant,Hygiene,1,141.21,141.21,115.99
2023-11-22,Paracetamol,Medicine,2,10.0,20.0,7.32
2023-01-16,Multivitamin,Wellness,4,50.0,200.0,31.5
2021-05-04,Paracetamol,Medicine,3,10.0,30.0,5.29
2022-02-28,Protein Powder,Wellness,8,500.0,4000.0,318.5
2021-06-22,Paracetamol,Medicine,7,10.0,70.0,6.91
2022-05-05,Hand Sanitizer,Hygiene,3,100.0,300.0,54.96
2023-10-05,Multivitamin,Wellness,6,50.0,300.0,34.79
2021-06-11,Antacid,Medicine,4,25.0,100.0,14.57
2023-08-18,Ibuprofen,Medicine,9,20.0,180.0,13.73
2023-04-20,Paracetamol,Medicine,5,10.0,50.0,7.35
2023-03-21,Cough Syrup,Medicine,3,80.0,240.0,47.88
2024-03-18,Prednisolone,Medicine,6,475.12,2850.7200000000003,196.15
2024-02-15,Salbutamol,Medicine,3,369.3,1107.9,161.82
2023-03-16,Sunscreen,Hygiene,6,150.0,900.0,116.53
2023-02-20,Sunscreen,Hygiene,10,150.0,1500.0,88.78
2024-08-03,Levothyroxine,Medicine,5,271.21,1356.05,97.91
2023-07-28,Ibuprofen,Medicine,1,20.0,20.0,15.86
2021-06-15,Protein Powder,Wellness,3,500.0,1500.0,304.25
2021-12-24,Ibuprofen,Medicine,4,20.0,80.0,13.59
2022-03-20,Ibuprofen,Medicine,1,20.0,20.0,16.13
2022-12-07,Face Mask,Hygiene,7,15.0,105.0,9.53
2022-03-19,Hand Sanitizer,Hygiene,8,100.0,800.0,73.35
2021-01-14,Face Mask,Hygiene,5,15.0,75.0,12.83
2024-03-14,Diclofenac,Medicine,1,389.23,389.23,125.73
2021-03-23,Ibuprofen,Medicine,8,20.0,160.0,14.99
2022-09-11,Protein Powder,Wellness,10,500.0,5000.0,366.58
2023-06-18,Sunscreen,Hygiene,2,150.0,300.0,101.04
2022-09-12,Deodorant,Hygiene,6,200.0,1200.0,141.9
2023-07-25,Face Mask,Hygiene,7,15.0,105.0,12.1
2024-10-24,Deodorant,Hygiene,4,141.21,564.84,115.99
2022-10-17,Multivitamin,Wellness,2,50.0,100.0,25.79
2022-09-07,Multivitamin,Wellness,7,50.0,350.0,28.42
2023-03-15,Cough Syrup,Medicine,2,80.0,160.0,53.81
2021-04-14,Multivitamin,Wellness,7,50.0,350.0,43.56
2022-10-10,Multivitamin,Wellness,3,50.0,150.0,33.03
2024-02-11,Fluconazole,Medicine,3,386.74,1160.22,249.26
2022-06-09,Ibuprofen,Medicine,3,20.0,60.0,13.93
2021-06-03,Ibuprofen,Medicine,3,20.0,60.0,17.21
2023-08-08,Paracetamol,Medicine,9,10.0,90.0,6.73
2024-07-22,Losartan,Medicine,4,405.07,1620.28,242.57
2022-03-12,Multivitamin,Wellness,2,50.0,100.0,40.35
2024-12-19,Doxycycline,Medicine,7,336.84,2357.88,249.52
2024-01-01,Lamotrigine,Medicine,6,320.14,1920.84,149.66
2024-10-21,Ranitidine,Medicine,1,293.37,293.37,20.6
2023-07-28,Cough Syrup,Medicine,4,80.0,320.0,48.57
2024-01-23,Deodorant,Hygiene,7,141.21,988.47,115.99
2022-07-12,Sunscreen,Hygiene,3,150.0,450.0,123.52
2024-09-07,Budesonide,Medicine,7,78.76,551.32,193.42
2021-08-30,Multivitamin,Wellness,1,50.0,50.0,38.95
2022-01-30,Cough Syrup,Medicine,8,80.0,640.0,43.24
2022-11-12,Paracetamol,Medicine,8,10.0,80.0,6.16
2022-07-28,Deodorant,Hygiene,10,200.0,2000.0,113.94
2021-08-31,Deodorant,Hygiene,9,200.0,1800.0,172.24
2021-02-17,Paracetamol,Medicine,1,10.0,10.0,5.78
2024-12-21,Gabapentin,Medicine,4,117.3,469.2,168.93
2022-06-14,Deodorant,Hygiene,3,200.0,600.0,132.83
2023-02-02,Protein Powder,Wellness,2,500.0,1000.0,433.1
2023-11-29,Sunscreen,Hygiene,2,150.0,300.0,103.64
2022-07-16,Antacid,Medicine,5,25.0,125.0,22.19
2021-03-30,Sunscreen,Hygiene,9,150.0,1350.0,76.66
2024-08-21,Ranitidine,Medicine,10,293.37,2933.7,20.6
2023-03-17,Protein Powder,Wellness,6,500.0,3000.0,258.98
2024-02-02,Gliclazide,Medicine,7,262.4,1836.8,221.17
2023-08-18,Paracetamol,Medicine,1,10.0,10.0,8.11
2024-10-30,Warfarin,Medicine,4,66.24,264.96,184.65
2021-04-21,Protein Powder,Wellness,2,500.0,1000.0,273.64
2022-04-03,Sunscreen,Hygiene,7,150.0,1050.0,101.01
2024-09-16,Multivitamin,Wellness,4,303.02,1212.08,152.5
2021-11-14,Multivitamin,Wellness,5,50.0,250.0,26.07
2023-03-11,Ibuprofen,Medicine,10,20.0,200.0,16.9
2023-09-25,Antacid,Medicine,3,25.0,75.0,13.91
2024-01-22,Fish Oil,Wellness,5,127.34,636.7,29.83
2022-07-27,Deodorant,Hygiene,5,200.0,1000.0,124.49
2021-04-10,Cough Syrup,Medicine,3,80.0,240.0,53.15
2024-01-13,Azithromycin,Medicine,3,207.22,621.66,176.34
2024-11-03,Pantoprazole,Medicine,1,25.85,25.85,72.35
2024-10-31,Fish Oil,Wellness,5,127.34,636.7,29.83
2024-03-22,Budesonide,Medicine,7,78.76,551.32,193.42
2022-08-28,Cough Syrup,Medicine,8,80.0,640.0,40.43
2023-11-13,Protein Powder,Wellness,6,500.0,3000.0,351.73
2022-10-06,Multivitamin,Wellness,10,50.0,500.0,41.71
2022-08-27,Ibuprofen,Medicine,6,20.0,120.0,16.23
2022-04-22,Sunscreen,Hygiene,2,150.0,300.0,117.31
2024-06-28,Prednisolone,Medicine,10,475.12,4751.2,196.15
2021-05-17,Hand Sanitizer,Hygiene,3,100.0,300.0,89.55
2022-01-25,Deodorant,Hygiene,2,200.0,400.0,148.32
2022-12-20,Ibuprofen,Medicine,2,20.0,40.0,12.63
2021-04-12,Cough Syrup,Medicine,5,80.0,400.0,48.33
2021-12-20,Multivitamin,Wellness,9,50.0,450.0,37.55
2024-05-04,Zinc Tablets,Wellness,7,427.14,2989.98,118.87
2022-04-04,Protein Powder,Wellness,1,500.0,500.0,357.83
2021-01-08,Face Mask,Hygiene,1,15.0,15.0,7.92
2022-04-23,Hand Sanitizer,Hygiene,6,100.0,600.0,60.83
2021-11-28,Sunscreen,Hygiene,10,150.0,1500.0,112.77
2021-07-25,Protein Powder,Wellness,2,500.0,1000.0,413.67
2022-11-24,Deodorant,Hygiene,4,200.0,800.0,156.83
2024-10-04,Warfarin,Medicine,2,66.24,132.48,184.65
2022-02-22,Face Mask,Hygiene,4,15.0,60.0,13.21
2023-05-12,Ibuprofen,Medicine,2,20.0,40.0,10.27
2023-10-20,Sunscreen,Hygiene,2,150.0,300.0,102.08
2021-01-21,Hand Sanitizer,Hygiene,3,100.0,300.0,84.82
2023-06-26,Hand Sanitizer,Hygiene,8,100.0,800.0,69.4
2021-04-24,Deodorant,Hygiene,2,200.0,400.0,135.06
2022-08-04,Cough Syrup,Medicine,4,80.0,320.0,69.45
2021-11-10,Protein Powder,Wellness,4,500.0,2000.0,347.82
2022-01-20,Hand Sanitizer,Hygiene,4,100.0,400.0,51.22
2021-05-26,Protein Powder,Wellness,3,500.0,1500.0,345.92
2023-06-16,Protein Powder,Wellness,7,500.0,3500.0,385.17
2022-12-15,Antacid,Medicine,2,25.0,50.0,14.66
2021-11-15,Multivitamin,Wellness,10,50.0,500.0,30.42
2021-05-05,Cough Syrup,Medicine,8,80.0,640.0,56.72
2024-10-13,Calcium Tablets,Wellness,2,65.53,131.06,34.42
2023-11-02,Deodorant,Hygiene,10,200.0,2000.0,127.78
2022-04-05,Protein Powder,Wellness,2,500.0,1000.0,307.77
2022-11-27,Multivitamin,Wellness,4,50.0,200.0,33.47
2023-03-13,Cough Syrup,Medicine,8,80.0,640.0,63.27
2022-07-10,Paracetamol,Medicine,6,10.0,60.0,7.01
2023-03-14,Sunscreen,Hygiene,4,150.0,600.0,126.75
2022-10-22,Antacid,Medicine,9,25.0,225.0,13.81
2021-08-01,Hand Sanitizer,Hygiene,7,100.0,700.0,89.77
2023-09-04,Cough Syrup,Medicine,8,80.0,640.0,45.07
2022-09-01,Antacid,Medicine,6,25.0,150.0,13.69
2022-02-04,Paracetamol,Medicine,2,10.0,20.0,8.68
2023-10-09,Cough Syrup,Medicine,1,80.0,80.0,49.06
2024-03-14,Montelukast,Medicine,8,197.01,1576.08,289.86
2021-12-22,Cough Syrup,Medicine,2,80.0,160.0,50.31
2021-09-29,Hand Sanitizer,Hygiene,1,100.0,100.0,87.3
2023-12-11,Paracetamol,Medicine,10,10.0,100.0,8.63
2022-05-17,Sunscreen,Hygiene,2,150.0,300.0,132.52
2022-09-16,Protein Powder,Wellness,7,500.0,3500.0,423.07
2024-04-18,Calcium Tablets,Wellness,6,65.53,393.18,34.42
2021-09-13,Paracetamol,Medicine,8,10.0,80.0,7.48
2021-10-01,Hand Sanitizer,Hygiene,3,100.0,300.0,73.4
2024-02-16,Cough Syrup,Medicine,8,199.94,1599.52,240.66
2022-01-06,Multivitamin,Wellness,4,50.0,200.0,37.76
2022-12-01,Paracetamol,Medicine,3,10.0,30.0,5.19
2022-06-07,Cough Syrup,Medicine,3,80.0,240.0,57.17
2023-02-10,Ibuprofen,Medicine,7,20.0,140.0,13.79
2021-08-30,Deodorant,Hygiene,7,200.0,1400.0,135.11
2021-02-23,Hand Sanitizer,Hygiene,4,100.0,400.0,77.14
2021-01-26,Sunscreen,Hygiene,6,150.0,900.0,133.81
2023-01-12,Antacid,Medicine,3,25.0,75.0,20.86
2024-12-21,Calcium Tablets,Wellness,1,65.53,65.53,34.42
2022-01-07,Ibuprofen,Medicine,8,20.0,160.0,13.97
2023-04-20,Antacid,Medicine,7,25.0,175.0,21.7
2022-12-16,Multivitamin,Wellness,5,50.0,250.0,41.68
2022-04-13,Antacid,Medicine,5,25.0,125.0,17.31
2023-02-14,Hand Sanitizer,Hygiene,1,100.0,100.0,52.96
2021-01-24,Ibuprofen,Medicine,10,20.0,200.0,10.62
2021-01-24,Sunscreen,Hygiene,7,150.0,1050.0,88.25
2022-04-20,Hand Sanitizer,Hygiene,6,100.0,600.0,61.38
2021-03-17,Paracetamol,Medicine,8,10.0,80.0,7.82
2021-05-16,Ibuprofen,Medicine,4,20.0,80.0,16.92
2021-04-20,Protein Powder,Wellness,3,500.0,1500.0,279.56
2023-01-18,Multivitamin,Wellness,8,50.0,400.0,25.9
2024-12-12,Lamotrigine,Medicine,2,320.14,640.28,149.66
2024-01-24,Cetirizine,Medicine,6,375.04,2250.24,224.87
2021-02-24,Ibuprofen,Medicine,4,20.0,80.0,12.21
2022-05-12,Cough Syrup,Medicine,1,80.0,80.0,50.53
2024-07-04,Aspirin,Medicine,2,143.77,287.54,283.6
2023-04-04,Protein Powder,Wellness,2,500.0,1000.0,251.6
2022-03-21,Antacid,Medicine,8,25.0,200.0,14.6
2022-11-23,Deodorant,Hygiene,1,200.0,200.0,124.39
2024-11-10,Multivitamin,Wellness,2,303.02,606.04,152.5
2021-07-29,Protein Powder,Wellness,8,500.0,4000.0,366.11
2022-05-07,Face Mask,Hygiene,10,15.0,150.0,9.46
2021-12-13,Sunscreen,Hygiene,1,150.0,150.0,83.71
2024-04-04,Salbutamol,Medicine,2,369.3,738.6,161.82
2022-06-27,Deodorant,Hygiene,7,200.0,1400.0,101.21
2021-04-07,Multivitamin,Wellness,2,50.0,100.0,34.6
2021-12-28,Deodorant,Hygiene,9,200.0,1800.0,138.03
2023-04-12,Cough Syrup,Medicine,9,80.0,720.0,51.64
2024-02-29,Cough Syrup,Medicine,4,199.94,799.76,240.66
2022-09-14,Ibuprofen,Medicine,2,20.0,40.0,13.75
2024-06-15,Ranitidine,Medicine,3,293.37,880.11,20.6
2022-06-25,Paracetamol,Medicine,9,10.0,90.0,7.85
2022-01-27,Deodorant,Hygiene,9,200.0,1800.0,103.49
2022-09-14,Cough Syrup,Medicine,8,80.0,640.0,58.65
2023-06-02,Antacid,Medicine,7,25.0,175.0,20.96
2022-01-21,Multivitamin,Wellness,4,50.0,200.0,29.8
2023-07-01,Multivitamin,Wellness,1,50.0,50.0,44.56
2021-10-14,Ibuprofen,Medicine,10,20.0,200.0,13.59
2024-09-21,Budesonide,Medicine,1,78.76,78.76,193.42
2023-09-22,Cough Syrup,Medicine,6,80.0,480.0,66.65
2023-01-19,Face Mask,Hygiene,10,15.0,150.0,10.2
2023-05-03,Antacid,Medicine,9,25.0,225.0,18.48
2021-01-01,Protein Powder,Wellness,6,500.0,3000.0,417.45
2024-11-16,Aspirin,Medicine,10,143.77,1437.7,283.6
2024-06-30,Montelukast,Medicine,3,197.01,591.03,289.86
2022-02-05,Paracetamol,Medicine,2,10.0,20.0,5.7
2022-07-01,Cough Syrup,Medicine,5,80.0,400.0,48.81
2021-03-30,Protein Powder,Wellness,8,500.0,4000.0,301.69
2022-11-22,Protein Powder,Wellness,6,500.0,3000.0,440.06
2021-08-08,Protein Powder,Wellness,3,500.0,1500.0,288.12
2023-07-01,Ibuprofen,Medicine,3,20.0,60.0,14.23
2021-06-10,Paracetamol,Medicine,9,10.0,90.0,7.73
2024-08-23,Sunscreen,Hygiene,4,176.57,706.28,79.85
2021-08-10,Cough Syrup,Medicine,10,80.0,800.0,54.67
2024-02-25,Losartan,Medicine,4,405.07,1620.28,242.57
2024-02-11,Metformin,Medicine,10,319.74,3197.4,7.8
2022-09-09,Face Mask,Hygiene,6,15.0,90.0,8.05
2024-07-28,Cough Syrup,Medicine,2,199.94,399.88,240.66
2021-06-10,Antacid,Medicine,2,25.0,50.0,16.91
2024-04-06,Hand Sanitizer,Hygiene,10,109.07,1090.6999999999998,64.49
2023-12-15,Protein Powder,Wellness,9,500.0,4500.0,273.74
2022-08-02,Sunscreen,Hygiene,8,150.0,1200.0,97.68
2024-02-18,Metformin,Medicine,1,319.74,319.74,7.8
2023-05-22,Ibuprofen,Medicine,3,20.0,60.0,15.55
2024-10-04,Cetirizine,Medicine,10,375.04,3750.4,224.87
2024-01-31,Calcium Tablets,Wellness,6,65.53,393.18,34.42
2023-12-09,Antacid,Medicine,8,25.0,200.0,19.45
2021-01-23,Antacid,Medicine,6,25.0,150.0,14.54
2022-02-24,Ibuprofen,Medicine,8,20.0,160.0,11.84
2022-07-02,Cough Syrup,Medicine,10,80.0,800.0,62.27
2021-07-13,Hand Sanitizer,Hygiene,8,100.0,800.0,71.97
2022-04-01,Protein Powder,Wellness,5,500.0,2500.0,345.43
2022-06-27,Sunscreen,Hygiene,6,150.0,900.0,77.45
2021-05-30,Protein Powder,Wellness,7,500.0,3500.0,261.13
2023-07-22,Cough Syrup,Medicine,9,80.0,720.0,40.73
2022-03-17,Cough Syrup,Medicine,8,80.0,640.0,51.55
2021-07-06,Protein Powder,Wellness,6,500.0,3000.0,439.09
2021-10-28,Antacid,Medicine,4,25.0,100.0,19.02
2023-12-03,Paracetamol,Medicine,8,10.0,80.0,7.18
2024-01-13,Erythromycin,Medicine,7,45.49,318.43,230.37
2022-09-14,Paracetamol,Medicine,4,10.0,40.0,8.86
2024-10-09,Zinc Tablets,Wellness,7,427.14,2989.98,118.87
2024-04-06,Paracetamol,Medicine,10,294.5,2945.0,206.24
2024-02-08,Fexofenadine,Medicine,3,296.12,888.36,261.79
2022-06-29,Deodorant,Hygiene,5,200.0,1000.0,145.74
2022-05-07,Face Mask,Hygiene,4,15.0,60.0,10.84
2024-04-30,Cough Syrup,Medicine,7,199.94,1399.58,240.66
2023-10-10,Face Mask,Hygiene,7,15.0,105.0,12.15
2024-05-27,Aspirin,Medicine,3,143.77,431.31000000000006,283.6
2021-11-06,Hand Sanitizer,Hygiene,4,100.0,400.0,71.16
2022-01-02,Antacid,Medicine,7,25.0,175.0,22.0
2024-02-10,Losartan,Medicine,7,405.07,2835.49,242.57
2021-06-02,Antacid,Medicine,7,25.0,175.0,19.85
2024-12-20,Salbutamol,Medicine,1,369.3,369.3,161.82
2024-04-02,Fexofenadine,Medicine,1,296.12,296.12,261.79
2024-06-25,Budesonide,Medicine,10,78.76,787.6,193.42
2024-08-06,Gliclazide,Medicine,1,262.4,262.4,221.17
2022-11-16,Face Mask,Hygiene,5,15.0,75.0,9.86
2022-10-13,Multivitamin,Wellness,2,50.0,100.0,33.69
2023-10-08,Ibuprofen,Medicine,4,20.0,80.0,14.49
2022-08-14,Ibuprofen,Medicine,2,20.0,40.0,16.4
2021-02-22,Antacid,Medicine,3,25.0,75.0,15.72
2021-10-28,Ibuprofen,Medicine,2,20.0,40.0,17.18
2021-01-20,Hand Sanitizer,Hygiene,6,100.0,600.0,57.98
2024-05-08,Fexofenadine,Medicine,5,296.12,1480.6,261.79
2023-12-25,Multivitamin,Wellness,4,50.0,200.0,27.11
2023-01-16,Sunscreen,Hygiene,9,150.0,1350.0,102.74
2024-11-05,Lisinopril,Medicine,3,401.93,1205.79,100.6
2021-03-27,Deodorant,Hygiene,2,200.0,400.0,176.94
2022-12-11,Protein Powder,Wellness,5,500.0,2500.0,338.45
2024-01-31,Clopidogrel,Medicine,9,315.78,2842.0199999999995,223.85
2021-03-29,Face Mask,Hygiene,4,15.0,60.0,10.5
2022-02-28,Protein Powder,Wellness,3,500.0,1500.0,327.17
2021-06-06,Face Mask,Hygiene,7,15.0,105.0,8.74
2023-08-29,Paracetamol,Medicine,9,10.0,90.0,6.9
2023-01-01,Protein Powder,Wellness,3,500.0,1500.0,444.17
2024-08-05,Losartan,Medicine,2,405.07,810.14,242.57
2022-07-26,Face Mask,Hygiene,3,15.0,45.0,10.7
2023-03-22,Paracetamol,Medicine,4,10.0,40.0,7.52
2021-03-19,Ibuprofen,Medicine,5,20.0,100.0,13.42
2023-11-02,Face Mask,Hygiene,7,15.0,105.0,11.1
2021-04-09,Hand Sanitizer,Hygiene,8,100.0,800.0,83.77
2024-02-22,Ibuprofen,Medicine,4,304.47,1217.88,53.87
2024-03-11,Salbutamol,Medicine,7,369.3,2585.1,161.82
2024-06-19,Aspirin,Medicine,1,143.77,143.77,283.6
2022-06-28,Antacid,Medicine,10,25.0,250.0,20.2
2022-07-17,Face Mask,Hygiene,4,15.0,60.0,10.88
2022-02-07,Protein Powder,Wellness,9,500.0,4500.0,432.86
2022-06-03,Cough Syrup,Medicine,3,80.0,240.0,51.0
2024-02-22,Erythromycin,Medicine,4,45.49,181.96,230.37
2022-08-10,Cough Syrup,Medicine,6,80.0,480.0,68.91
2023-07-17,Face Mask,Hygiene,5,15.0,75.0,11.36
2023-03-07,Antacid,Medicine,5,25.0,125.0,22.07
2024-08-28,Azithromycin,Medicine,10,207.22,2072.2,176.34
2024-10-13,Cough Syrup,Medicine,9,199.94,1799.46,240.66
2024-02-14,Gabapentin,Medicine,4,117.3,469.2,168.93
2023-06-08,Cough Syrup,Medicine,3,80.0,240.0,47.93
2024-05-26,Paracetamol,Medicine,1,294.5,294.5,206.24
2023-10-03,Face Mask,Hygiene,3,15.0,45.0,10.66
2022-05-10,Antacid,Medicine,2,25.0,50.0,16.09
2024-07-11,Levothyroxine,Medicine,4,271.21,1084.84,97.91
2024-02-01,Protein Powder,Wellness,8,114.35,914.8,141.55
2024-12-05,Amoxicillin,Medicine,3,82.2,246.6,84.47
2022-08-17,Multivitamin,Wellness,3,50.0,150.0,31.84
2023-06-01,Paracetamol,Medicine,5,10.0,50.0,7.31
2023-07-08,Cough Syrup,Medicine,10,80.0,800.0,59.88
2023-06-30,Sunscreen,Hygiene,5,150.0,750.0,78.44
2022-05-09,Face Mask,Hygiene,3,15.0,45.0,13.26
2022-10-17,Ibuprofen,Medicine,3,20.0,60.0,13.99
2021-02-06,Sunscreen,Hygiene,5,150.0,750.0,91.34
2024-02-11,Shampoo,Hygiene,10,170.51,1705.1,289.7
2023-05-21,Deodorant,Hygiene,2,200.0,400.0,138.66
2022-12-12,Multivitamin,Wellness,3,50.0,150.0,30.18
2022-05-14,Multivitamin,Wellness,2,50.0,100.0,35.22
2022-04-11,Sunscreen,Hygiene,6,150.0,900.0,84.92
2022-08-18,Paracetamol,Medicine,7,10.0,70.0,8.35
2022-09-28,Paracetamol,Medicine,1,10.0,10.0,5.65
2023-08-06,Face Mask,Hygiene,8,15.0,120.0,11.3
2024-08-05,Salbutamol,Medicine,9,369.3,3323.7000000000003,161.82
2024-05-19,Losartan,Medicine,7,405.07,2835.49,242.57
2023-02-13,Deodorant,Hygiene,6,200.0,1200.0,117.51
2021-09-18,Paracetamol,Medicine,5,10.0,50.0,6.84
2024-02-18,Cough Syrup,Medicine,8,199.94,1599.52,240.66
2022-01-30,Cough Syrup,Medicine,7,80.0,560.0,49.11
2023-07-21,Face Mask,Hygiene,7,15.0,105.0,12.88
2021-11-01,Ibuprofen,Medicine,2,20.0,40.0,17.83
2022-09-13,Ibuprofen,Medicine,10,20.0,200.0,16.85
2024-05-23,Doxycycline,Medicine,1,336.84,336.84,249.52
2022-04-06,Hand Sanitizer,Hygiene,5,100.0,500.0,66.77
2024-08-24,Ibuprofen,Medicine,10,304.47,3044.7000000000003,53.87
2023-10-24,Cough Syrup,Medicine,8,80.0,640.0,49.69
2021-03-30,Antacid,Medicine,2,25.0,50.0,15.45
2022-03-02,Paracetamol,Medicine,8,10.0,80.0,6.57
2021-11-03,Multivitamin,Wellness,3,50.0,150.0,42.57
2024-08-07,Hydroxyzine,Medicine,5,128.61,643.0500000000001,100.47
2024-10-15,Paracetamol,Medicine,2,294.5,589.0,206.24
2024-10-05,Prednisolone,Medicine,2,475.12,950.24,196.15
2021-12-06,Protein Powder,Wellness,1,500.0,500.0,337.44
2024-08-27,Simvastatin,Medicine,9,271.24,2441.16,203.56
2021-05-28,Multivitamin,Wellness,3,50.0,150.0,27.51
2021-03-15,Multivitamin,Wellness,7,50.0,350.0,30.3
2022-04-17,Hand Sanitizer,Hygiene,8,100.0,800.0,59.57
2022-06-04,Multivitamin,Wellness,1,50.0,50.0,28.95
2022-02-16,Multivitamin,Wellness,9,50.0,450.0,30.61
2024-07-10,Ranitidine,Medicine,9,293.37,2640.33,20.6
2023-08-01,Cough Syrup,Medicine,8,80.0,640.0,57.21
2021-07-25,Ibuprofen,Medicine,10,20.0,200.0,13.23
2024-05-02,Pantoprazole,Medicine,5,25.85,129.25,72.35
2022-10-10,Cough Syrup,Medicine,4,80.0,320.0,51.31
2021-08-26,Multivitamin,Wellness,6,50.0,300.0,33.78
2024-12-20,Toothpaste,Hygiene,7,81.02,567.14,249.98
2023-07-28,Ibuprofen,Medicine,8,20.0,160.0,17.33
2023-08-24,Multivitamin,Wellness,2,50.0,100.0,41.03
2021-10-23,Paracetamol,Medicine,4,10.0,40.0,6.06
2024-07-28,Doxycycline,Medicine,6,336.84,2021.04,249.52
2022-07-15,Sunscreen,Hygiene,9,150.0,1350.0,122.73
2022-11-14,Deodorant,Hygiene,3,200.0,600.0,128.77
2021-04-06,Antacid,Medicine,2,25.0,50.0,16.81
2022-03-22,Hand Sanitizer,Hygiene,6,100.0,600.0,58.86
2023-07-22,Cough Syrup,Medicine,7,80.0,560.0,66.5
2022-01-03,Face Mask,Hygiene,7,15.0,105.0,11.49
2021-05-26,Multivitamin,Wellness,6,50.0,300.0,29.81
2022-12-09,Hand Sanitizer,Hygiene,5,100.0,500.0,71.92
2024-11-10,Fexofenadine,Medicine,2,296.12,592.24,261.79
2023-02-14,Deodorant,Hygiene,4,200.0,800.0,122.46
2022-09-12,Protein Powder,Wellness,6,500.0,3000.0,287.49
2022-02-05,Hand Sanitizer,Hygiene,5,100.0,500.0,60.67
2023-11-26,Multivitamin,Wellness,9,50.0,450.0,43.91
2022-03-25,Antacid,Medicine,9,25.0,225.0,18.87
2021-08-02,Hand Sanitizer,Hygiene,6,100.0,600.0,55.04
2022-12-26,Sunscreen,Hygiene,3,150.0,450.0,124.67
2021-07-24,Ibuprofen,Medicine,1,20.0,20.0,16.31
2022-09-13,Sunscreen,Hygiene,10,150.0,1500.0,121.04
2021-07-02,Deodorant,Hygiene,6,200.0,1200.0,147.81
2022-04-17,Protein Powder,Wellness,9,500.0,4500.0,329.28
2023-10-05,Paracetamol,Medicine,2,10.0,20.0,5.19
2022-01-31,Cough Syrup,Medicine,1,80.0,80.0,42.25
2022-12-12,Hand Sanitizer,Hygiene,8,100.0,800.0,88.22
2022-09-17,Ibuprofen,Medicine,9,20.0,180.0,11.67
2023-10-29,Deodorant,Hygiene,6,200.0,1200.0,100.15
2021-04-05,Sunscreen,Hygiene,7,150.0,1050.0,95.1
2023-01-01,Paracetamol,Medicine,6,10.0,60.0,7.51
2023-11-17,Antacid,Medicine,9,25.0,225.0,16.81
2023-09-27,Cough Syrup,Medicine,2,80.0,160.0,69.64
2023-02-17,Paracetamol,Medicine,1,10.0,10.0,8.02
2022-02-19,Cough Syrup,Medicine,5,80.0,400.0,52.88
2024-07-08,Protein Powder,Wellness,7,114.35,800.4499999999999,141.55
2024-12-12,Antacid,Medicine,2,40.86,81.72,69.2
2022-05-25,Deodorant,Hygiene,6,200.0,1200.0,102.39
2024-03-28,Simvastatin,Medicine,2,271.24,542.48,203.56
2021-11-05,Ibuprofen,Medicine,8,20.0,160.0,17.87
2021-11-25,Face Mask,Hygiene,7,15.0,105.0,9.63
2023-07-22,Antacid,Medicine,4,25.0,100.0,13.53
2024-12-27,Aspirin,Medicine,6,143.77,862.6200000000001,283.6
2023-01-29,Antacid,Medicine,6,25.0,150.0,14.28
2021-03-28,Protein Powder,Wellness,5,500.0,2500.0,398.86
2022-06-12,Face Mask,Hygiene,5,15.0,75.0,10.58
2024-12-01,Hand Sanitizer,Hygiene,5,109.07,545.3499999999999,64.49
2024-06-15,Zinc Tablets,Wellness,10,427.14,4271.4,118.87
2023-11-26,Sunscreen,Hygiene,9,150.0,1350.0,97.14
2023-12-19,Deodorant,Hygiene,5,200.0,1000.0,148.39
2024-04-05,Diclofenac,Medicine,4,389.23,1556.92,125.73
2023-05-12,Hand Sanitizer,Hygiene,7,100.0,700.0,74.34
2021-10-18,Antacid,Medicine,6,25.0,150.0,13.8
2023-06-10,Sunscreen,Hygiene,6,150.0,900.0,94.12
2022-12-10,Antacid,Medicine,8,25.0,200.0,22.35
2022-09-18,Ibuprofen,Medicine,4,20.0,80.0,17.65
